Date,Franchise,City,Product,Sales,Profit
01-Jul-21,M3,Mumbai,Green Tea,118,33
01-Aug-21,M3,Mumbai,Green Tea,178,83
01-Sep-21,M3,Mumbai,Green Tea,98,40
01-Oct-21,M3,Mumbai,Green Tea,439,206
01-Nov-21,M3,Mumbai,Green Tea,121,47
01-Dec-21,M3,Mumbai,Green Tea,210,93
01-Jan-22,M3,Mumbai,Green Tea,484,481
01-Feb-22,M3,Mumbai,Green Tea,664,350
01-Mar-22,M3,Mumbai,Green Tea,522,258
01-Apr-22,M3,Mumbai,Green Tea,664,349
01-May-22,M3,Mumbai,Green Tea,68,7
01-Jun-22,M3,Mumbai,Green Tea,196,56
01-Jul-22,M3,Mumbai,Green Tea,239,24
01-Aug-22,M3,Mumbai,Green Tea,346,181
01-Sep-22,M3,Mumbai,Green Tea,116,30
01-Oct-22,M3,Mumbai,Green Tea,123,65
01-Nov-22,M3,Mumbai,Green Tea,116,30
01-Dec-22,M3,Mumbai,Green Tea,213,105
01-Jan-23,M3,Mumbai,Green Tea,79,-6
01-Feb-23,M3,Mumbai,Green Tea,136,21
01-Mar-23,M3,Mumbai,Green Tea,132,40
01-Apr-23,M3,Mumbai,Green Tea,166,74
01-May-23,M3,Mumbai,Green Tea,106,43
01-Jun-23,M3,Mumbai,Green Tea,569,288
01-Jul-23,M3,Mumbai,Green Tea,108,36
01-Aug-23,M3,Mumbai,Green Tea,236,108
01-Sep-23,M3,Mumbai,Green Tea,543,579
01-Oct-23,M3,Mumbai,Green Tea,745,402
01-Nov-23,M3,Mumbai,Green Tea,559,279
01-Dec-23,M3,Mumbai,Green Tea,745,402
01-Jan-24,M3,Mumbai,Green Tea,74,12
01-Feb-24,M3,Mumbai,Green Tea,163,39
01-Mar-24,M3,Mumbai,Green Tea,266,30
01-Apr-24,M3,Mumbai,Green Tea,308,156
01-May-24,M3,Mumbai,Green Tea,130,42
01-Jun-24,M3,Mumbai,Green Tea,128,68
01-Jul-24,M3,Mumbai,Green Tea,130,40
01-Aug-24,M3,Mumbai,Green Tea,197,98
01-Sep-24,M3,Mumbai,Green Tea,94,1
01-Oct-24,M3,Mumbai,Green Tea,104,1
01-Nov-24,M3,Mumbai,Green Tea,121,31
01-Dec-24,M3,Mumbai,Green Tea,188,86
01-Jan-25,M3,Mumbai,Green Tea,87,13
01-Feb-25,M3,Mumbai,Green Tea,128,49
01-Mar-25,M3,Mumbai,Green Tea,141,76
01-Apr-25,M3,Mumbai,Green Tea,42,12
01-May-25,M3,Mumbai,Green Tea,567,291
01-Jun-25,M3,Mumbai,Green Tea,85,42
01-Jul-25,M3,Mumbai,Green Tea,113,-10
01-Aug-25,M3,Mumbai,Green Tea,150,73
01-Sep-25,M3,Mumbai,Green Tea,110,9
01-Oct-25,M3,Mumbai,Green Tea,142,79
01-Nov-25,M3,Mumbai,Green Tea,236,107
01-Dec-25,M3,Mumbai,Green Tea,80,39
01-Jan-26,M3,Mumbai,Green Tea,87,43
01-Feb-26,M3,Mumbai,Green Tea,224,132
01-Mar-26,M3,Mumbai,Green Tea,322,199
01-Apr-26,M3,Mumbai,Green Tea,534,232
01-May-26,M3,Mumbai,Green Tea,95,16
01-Jun-26,M3,Mumbai,Green Tea,113,42
01-Jul-26,M3,Mumbai,Green Tea,131,70
01-Aug-26,M3,Mumbai,Green Tea,44,15
01-Sep-26,M3,Mumbai,Green Tea,614,319
01-Oct-26,M3,Mumbai,Green Tea,78,37
01-Nov-26,M3,Mumbai,Green Tea,126,-6
01-Dec-26,M3,Mumbai,Green Tea,114,45
01-Jan-21,M1,Mumbai,Lemon Tea,150,0
01-Feb-21,M1,Mumbai,Lemon Tea,190,68
01-Mar-21,M1,Mumbai,Lemon Tea,80,29
01-Apr-21,M1,Mumbai,Lemon Tea,120,13
01-May-21,M1,Mumbai,Lemon Tea,130,17
01-Jun-21,M1,Mumbai,Lemon Tea,483,111
01-Jul-21,M1,Mumbai,Lemon Tea,140,42
01-Aug-21,M1,Mumbai,Lemon Tea,452,160
01-Sep-21,M1,Mumbai,Lemon Tea,234,86
01-Oct-21,M1,Mumbai,Lemon Tea,99,-39
01-Nov-21,M1,Mumbai,Lemon Tea,81,28
01-Dec-21,M1,Mumbai,Lemon Tea,190,40
01-Jan-22,M1,Mumbai,Lemon Tea,76,-4
01-Feb-22,M1,Mumbai,Lemon Tea,190,40
01-Mar-22,M1,Mumbai,Lemon Tea,62,4
01-Apr-22,M1,Mumbai,Lemon Tea,190,10
01-May-22,M1,Mumbai,Lemon Tea,345,111
01-Jun-22,M1,Mumbai,Lemon Tea,100,29
01-Jul-22,M1,Mumbai,Lemon Tea,120,25
01-Aug-22,M1,Mumbai,Lemon Tea,85,30
01-Sep-22,M1,Mumbai,Lemon Tea,129,-3
01-Oct-22,M1,Mumbai,Lemon Tea,190,68
01-Nov-22,M1,Mumbai,Lemon Tea,80,28
01-Dec-22,M1,Mumbai,Lemon Tea,118,12
01-Jan-23,M1,Mumbai,Lemon Tea,132,18
01-Feb-23,M1,Mumbai,Lemon Tea,495,131
01-Mar-23,M1,Mumbai,Lemon Tea,128,38
01-Apr-23,M1,Mumbai,Lemon Tea,465,164
01-May-23,M1,Mumbai,Lemon Tea,254,95
01-Jun-23,M1,Mumbai,Lemon Tea,102,-32
01-Jul-23,M1,Mumbai,Lemon Tea,115,43
01-Aug-23,M1,Mumbai,Lemon Tea,193,41
01-Sep-23,M1,Mumbai,Lemon Tea,74,-4
01-Oct-23,M1,Mumbai,Lemon Tea,193,42
01-Nov-23,M1,Mumbai,Lemon Tea,63,5
01-Dec-23,M1,Mumbai,Lemon Tea,220,15
01-Jan-24,M1,Mumbai,Lemon Tea,354,115
01-Feb-24,M1,Mumbai,Lemon Tea,100,30
01-Mar-24,M1,Mumbai,Lemon Tea,114,24
01-Apr-24,M1,Mumbai,Lemon Tea,94,34
01-May-24,M1,Mumbai,Lemon Tea,125,-4
01-Jun-24,M1,Mumbai,Lemon Tea,193,70
01-Jul-24,M1,Mumbai,Lemon Tea,79,28
01-Aug-24,M1,Mumbai,Lemon Tea,120,12
01-Sep-24,M1,Mumbai,Lemon Tea,129,16
01-Oct-24,M1,Mumbai,Lemon Tea,513,141
01-Nov-24,M1,Mumbai,Lemon Tea,121,35
01-Dec-24,M1,Mumbai,Lemon Tea,467,165
01-Jan-25,M1,Mumbai,Lemon Tea,267,102
01-Feb-25,M1,Mumbai,Lemon Tea,106,-32
01-Mar-25,M1,Mumbai,Lemon Tea,121,47
01-Apr-25,M1,Mumbai,Lemon Tea,189,39
01-May-25,M1,Mumbai,Lemon Tea,75,-3
01-Jun-25,M1,Mumbai,Lemon Tea,189,39
01-Jul-25,M1,Mumbai,Lemon Tea,63,5
01-Aug-25,M1,Mumbai,Lemon Tea,227,17
01-Sep-25,M1,Mumbai,Lemon Tea,367,119
01-Oct-25,M1,Mumbai,Lemon Tea,98,29
01-Nov-25,M1,Mumbai,Lemon Tea,119,26
01-Dec-25,M1,Mumbai,Lemon Tea,82,29
01-Jan-26,M1,Mumbai,Lemon Tea,125,-4
01-Feb-26,M1,Mumbai,Lemon Tea,178,62
01-Mar-26,M1,Mumbai,Lemon Tea,75,26
01-Apr-26,M1,Mumbai,Lemon Tea,127,15
01-May-26,M1,Mumbai,Lemon Tea,121,13
01-Jun-26,M1,Mumbai,Lemon Tea,638,247
01-Jul-26,M1,Mumbai,Lemon Tea,107,27
01-Aug-26,M1,Mumbai,Lemon Tea,456,162
01-Sep-26,M1,Mumbai,Lemon Tea,301,115
01-Oct-26,M1,Mumbai,Lemon Tea,133,-12
01-Nov-26,M1,Mumbai,Lemon Tea,121,47
01-Dec-26,M1,Mumbai,Lemon Tea,178,34
01-Jan-21,M2,Mumbai,Lemon Tea,79,-3
01-Feb-21,M2,Mumbai,Lemon Tea,178,35
01-Mar-21,M2,Mumbai,Lemon Tea,61,3
01-Apr-21,M2,Mumbai,Lemon Tea,227,16
01-May-21,M2,Mumbai,Lemon Tea,456,156
01-Jun-21,M2,Mumbai,Lemon Tea,106,32
01-Jul-21,M2,Mumbai,Lemon Tea,125,28
01-Aug-21,M2,Mumbai,Lemon Tea,86,30
01-Sep-21,M2,Mumbai,Lemon Tea,128,-3
01-Oct-21,M2,Mumbai,Lemon Tea,190,68
01-Nov-21,M2,Mumbai,Lemon Tea,71,23
01-Dec-21,M2,Mumbai,Lemon Tea,130,17
01-Jan-22,M2,Mumbai,Lemon Tea,118,12
01-Feb-22,M2,Mumbai,Lemon Tea,651,252
01-Mar-22,M2,Mumbai,Lemon Tea,103,25
01-Apr-22,M2,Mumbai,Lemon Tea,512,183
01-May-22,M2,Mumbai,Lemon Tea,312,122
01-Jun-22,M2,Mumbai,Lemon Tea,136,-15
01-Jul-22,M2,Mumbai,Lemon Tea,130,51
01-Aug-22,M2,Mumbai,Lemon Tea,173,33
01-Sep-22,M2,Mumbai,Lemon Tea,81,-1
01-Oct-22,M2,Mumbai,Lemon Tea,173,33
01-Nov-22,M2,Mumbai,Lemon Tea,68,7
01-Dec-22,M2,Mumbai,Lemon Tea,221,17
01-Jan-23,M2,Mumbai,Lemon Tea,465,160
01-Feb-23,M2,Mumbai,Lemon Tea,99,30
01-Mar-23,M2,Mumbai,Lemon Tea,132,32
01-Apr-23,M2,Mumbai,Lemon Tea,99,36
01-May-23,M2,Mumbai,Lemon Tea,107,-7
01-Jun-23,M2,Mumbai,Lemon Tea,190,67
01-Jul-23,M2,Mumbai,Lemon Tea,60,18
01-Aug-23,M2,Mumbai,Lemon Tea,133,19
01-Sep-23,M2,Mumbai,Lemon Tea,115,12
01-Oct-23,M2,Mumbai,Lemon Tea,669,263
01-Nov-23,M2,Mumbai,Lemon Tea,93,20
01-Dec-23,M2,Mumbai,Lemon Tea,532,192
01-Jan-24,M2,Mumbai,Lemon Tea,345,136
01-Feb-24,M2,Mumbai,Lemon Tea,141,-33
01-Mar-24,M2,Mumbai,Lemon Tea,144,58
01-Apr-24,M2,Mumbai,Lemon Tea,169,32
01-May-24,M2,Mumbai,Lemon Tea,82,0
01-Jun-24,M2,Mumbai,Lemon Tea,169,32
01-Jul-24,M2,Mumbai,Lemon Tea,70,8
01-Aug-24,M2,Mumbai,Lemon Tea,264,25
01-Sep-24,M2,Mumbai,Lemon Tea,478,166
01-Oct-24,M2,Mumbai,Lemon Tea,99,30
01-Nov-24,M2,Mumbai,Lemon Tea,156,42
01-Dec-24,M2,Mumbai,Lemon Tea,107,40
01-Jan-25,M2,Mumbai,Lemon Tea,95,-10
01-Feb-25,M2,Mumbai,Lemon Tea,199,72
01-Mar-25,M2,Mumbai,Lemon Tea,57,16
01-Apr-25,M2,Mumbai,Lemon Tea,133,19
01-May-25,M2,Mumbai,Lemon Tea,115,11
01-Jun-25,M2,Mumbai,Lemon Tea,793,388
01-Jul-25,M2,Mumbai,Lemon Tea,85,19
01-Aug-25,M2,Mumbai,Lemon Tea,567,205
01-Sep-25,M2,Mumbai,Lemon Tea,376,150
01-Oct-25,M2,Mumbai,Lemon Tea,169,-12
01-Nov-25,M2,Mumbai,Lemon Tea,144,58
01-Dec-25,M2,Mumbai,Lemon Tea,169,32
01-Jan-26,M2,Mumbai,Lemon Tea,82,0
01-Feb-26,M2,Mumbai,Lemon Tea,169,31
01-Mar-26,M2,Mumbai,Lemon Tea,75,10
01-Apr-26,M2,Mumbai,Lemon Tea,297,32
01-May-26,M2,Mumbai,Lemon Tea,567,208
01-Jun-26,M2,Mumbai,Lemon Tea,94,27
01-Jul-26,M2,Mumbai,Lemon Tea,160,44
01-Aug-26,M2,Mumbai,Lemon Tea,99,37
01-Sep-26,M2,Mumbai,Lemon Tea,89,-10
01-Oct-26,M2,Mumbai,Lemon Tea,120,39
01-Nov-26,M2,Mumbai,Lemon Tea,55,16
01-Dec-26,M2,Mumbai,Lemon Tea,140,20
01-Jan-21,M3,Mumbai,Lemon Tea,109,9
01-Feb-21,M3,Mumbai,Lemon Tea,653,229
01-Mar-21,M3,Mumbai,Lemon Tea,85,19
01-Apr-21,M3,Mumbai,Lemon Tea,678,249
01-May-21,M3,Mumbai,Lemon Tea,376,151
01-Jun-21,M3,Mumbai,Lemon Tea,139,-41
01-Jul-21,M3,Mumbai,Lemon Tea,154,63
01-Aug-21,M3,Mumbai,Lemon Tea,160,28
01-Sep-21,M3,Mumbai,Lemon Tea,86,1
01-Oct-21,M3,Mumbai,Lemon Tea,160,28
01-Nov-21,M3,Mumbai,Lemon Tea,90,15
01-Dec-21,M3,Mumbai,Lemon Tea,317,34
01-Jan-22,M3,Mumbai,Lemon Tea,467,163
01-Feb-22,M3,Mumbai,Lemon Tea,155,53
01-Mar-22,M3,Mumbai,Lemon Tea,160,44
01-Apr-22,M3,Mumbai,Lemon Tea,118,45
01-May-22,M3,Mumbai,Lemon Tea,126,-2
01-Jun-22,M3,Mumbai,Lemon Tea,132,43
01-Jul-22,M3,Mumbai,Lemon Tea,72,23
01-Aug-22,M3,Mumbai,Lemon Tea,149,24
01-Sep-22,M3,Mumbai,Lemon Tea,102,6
01-Oct-22,M3,Mumbai,Lemon Tea,541,92
01-Nov-22,M3,Mumbai,Lemon Tea,107,28
01-Dec-22,M3,Mumbai,Lemon Tea,546,196
01-Jan-23,M3,Mumbai,Lemon Tea,298,115
01-Feb-23,M3,Mumbai,Lemon Tea,115,-44
01-Mar-23,M3,Mumbai,Lemon Tea,126,50
01-Apr-23,M3,Mumbai,Lemon Tea,150,24
01-May-23,M3,Mumbai,Lemon Tea,91,2
01-Jun-23,M3,Mumbai,Lemon Tea,150,25
01-Jul-23,M3,Mumbai,Lemon Tea,72,8
01-Aug-23,M3,Mumbai,Lemon Tea,223,16
01-Sep-23,M3,Mumbai,Lemon Tea,387,129
01-Oct-23,M3,Mumbai,Lemon Tea,140,47
01-Nov-23,M3,Mumbai,Lemon Tea,139,34
01-Dec-23,M3,Mumbai,Lemon Tea,119,47
01-Jan-24,M3,Mumbai,Lemon Tea,122,-5
01-Feb-24,M3,Mumbai,Lemon Tea,90,27
01-Mar-24,M3,Mumbai,Lemon Tea,66,20
01-Apr-24,M3,Mumbai,Lemon Tea,126,16
01-May-24,M3,Mumbai,Lemon Tea,120,13
01-Jun-24,M3,Mumbai,Lemon Tea,513,129
01-Jul-24,M3,Mumbai,Lemon Tea,107,28
01-Aug-24,M3,Mumbai,Lemon Tea,520,186
01-Sep-24,M3,Mumbai,Lemon Tea,298,114
01-Oct-24,M3,Mumbai,Lemon Tea,109,-26
01-Nov-24,M3,Mumbai,Lemon Tea,118,45
01-Dec-24,M3,Mumbai,Lemon Tea,177,34
01-Jan-25,M3,Mumbai,Lemon Tea,77,-3
01-Feb-25,M3,Mumbai,Lemon Tea,177,34
01-Mar-25,M3,Mumbai,Lemon Tea,68,6
01-Apr-25,M3,Mumbai,Lemon Tea,230,17
01-May-25,M3,Mumbai,Lemon Tea,367,120
01-Jun-25,M3,Mumbai,Lemon Tea,205,73
01-Jul-25,M3,Mumbai,Lemon Tea,114,23
01-Aug-25,M3,Mumbai,Lemon Tea,119,47
01-Sep-25,M3,Mumbai,Lemon Tea,125,-4
01-Oct-25,M3,Mumbai,Lemon Tea,92,27
01-Nov-25,M3,Mumbai,Lemon Tea,88,30
01-Dec-25,M3,Mumbai,Lemon Tea,121,13
01-Jan-26,M3,Mumbai,Lemon Tea,124,15
01-Feb-26,M3,Mumbai,Lemon Tea,576,204
01-Mar-26,M3,Mumbai,Lemon Tea,114,31
01-Apr-26,M3,Mumbai,Lemon Tea,490,174
01-May-26,M3,Mumbai,Lemon Tea,278,107
01-Jun-26,M3,Mumbai,Lemon Tea,122,-9
01-Jul-26,M3,Mumbai,Lemon Tea,78,27
01-Aug-26,M3,Mumbai,Lemon Tea,184,38
01-Sep-26,M3,Mumbai,Lemon Tea,74,-4
01-Oct-26,M3,Mumbai,Lemon Tea,184,38
01-Nov-26,M3,Mumbai,Lemon Tea,64,5
01-Dec-26,M3,Mumbai,Lemon Tea,224,15
01-Jan-21,B1,Banglore,Lemon Tea,412,138
01-Feb-21,B1,Banglore,Lemon Tea,200,70
01-Mar-21,B1,Banglore,Lemon Tea,109,20
01-Apr-21,B1,Banglore,Lemon Tea,115,44
01-May-21,B1,Banglore,Lemon Tea,112,-6
01-Jun-21,B1,Banglore,Lemon Tea,99,29
01-Jul-21,B1,Banglore,Lemon Tea,82,29
01-Aug-21,B1,Banglore,Lemon Tea,145,23
01-Sep-21,B1,Banglore,Lemon Tea,103,7
01-Oct-21,B1,Banglore,Lemon Tea,747,309
01-Nov-21,B1,Banglore,Lemon Tea,101,24
01-Dec-21,B1,Banglore,Lemon Tea,525,188
01-Jan-22,B1,Banglore,Lemon Tea,312,123
01-Feb-22,B1,Banglore,Lemon Tea,160,16
01-Mar-22,B1,Banglore,Lemon Tea,85,30
01-Apr-22,B1,Banglore,Lemon Tea,153,27
01-May-22,B1,Banglore,Lemon Tea,88,2
01-Jun-22,B1,Banglore,Lemon Tea,153,26
01-Jul-22,B1,Banglore,Lemon Tea,69,7
01-Aug-22,B1,Banglore,Lemon Tea,250,20
01-Sep-22,B1,Banglore,Lemon Tea,534,194
01-Oct-22,B1,Banglore,Lemon Tea,185,66
01-Nov-22,B1,Banglore,Lemon Tea,122,28
01-Dec-22,B1,Banglore,Lemon Tea,120,46
01-Jan-23,B1,Banglore,Lemon Tea,168,0
01-Feb-23,B1,Banglore,Lemon Tea,213,106
01-Mar-23,B1,Banglore,Lemon Tea,90,45
01-Apr-23,B1,Banglore,Lemon Tea,134,20
01-May-23,B1,Banglore,Lemon Tea,145,26
01-Jun-23,B1,Banglore,Lemon Tea,540,173
01-Jul-23,B1,Banglore,Lemon Tea,157,65
01-Aug-23,B1,Banglore,Lemon Tea,506,249
01-Sep-23,B1,Banglore,Lemon Tea,262,134
01-Oct-23,B1,Banglore,Lemon Tea,111,-61
01-Nov-23,B1,Banglore,Lemon Tea,91,44
01-Dec-23,B1,Banglore,Lemon Tea,213,62
01-Jan-24,B1,Banglore,Lemon Tea,85,-6
01-Feb-24,B1,Banglore,Lemon Tea,213,62
01-Mar-24,B1,Banglore,Lemon Tea,69,6
01-Apr-24,B1,Banglore,Lemon Tea,213,16
01-May-24,B1,Banglore,Lemon Tea,386,173
01-Jun-24,B1,Banglore,Lemon Tea,112,45
01-Jul-24,B1,Banglore,Lemon Tea,134,39
01-Aug-24,B1,Banglore,Lemon Tea,95,47
01-Sep-24,B1,Banglore,Lemon Tea,137,-4
01-Oct-24,B1,Banglore,Lemon Tea,202,101
01-Nov-24,B1,Banglore,Lemon Tea,85,42
01-Dec-24,B1,Banglore,Lemon Tea,126,18
01-Jan-25,B1,Banglore,Lemon Tea,141,27
01-Feb-25,B1,Banglore,Lemon Tea,528,194
01-Mar-25,B1,Banglore,Lemon Tea,136,56
01-Apr-25,B1,Banglore,Lemon Tea,496,243
01-May-25,B1,Banglore,Lemon Tea,271,141
01-Jun-25,B1,Banglore,Lemon Tea,109,-47
01-Jul-25,B1,Banglore,Lemon Tea,123,64
01-Aug-25,B1,Banglore,Lemon Tea,206,61
01-Sep-25,B1,Banglore,Lemon Tea,79,-6
01-Oct-25,B1,Banglore,Lemon Tea,206,62
01-Nov-25,B1,Banglore,Lemon Tea,67,7
01-Dec-25,B1,Banglore,Lemon Tea,234,22
01-Jan-26,B1,Banglore,Lemon Tea,377,171
01-Feb-26,B1,Banglore,Lemon Tea,107,45
01-Mar-26,B1,Banglore,Lemon Tea,121,36
01-Apr-26,B1,Banglore,Lemon Tea,100,50
01-May-26,B1,Banglore,Lemon Tea,133,-6
01-Jun-26,B1,Banglore,Lemon Tea,206,104
01-Jul-26,B1,Banglore,Lemon Tea,84,42
01-Aug-26,B1,Banglore,Lemon Tea,128,18
01-Sep-26,B1,Banglore,Lemon Tea,137,24
01-Oct-26,B1,Banglore,Lemon Tea,547,209
01-Nov-26,B1,Banglore,Lemon Tea,129,52
01-Dec-26,B1,Banglore,Lemon Tea,498,245
01-Jan-21,B2,Banglore,Lemon Tea,285,151
01-Feb-21,B2,Banglore,Lemon Tea,113,-47
01-Mar-21,B2,Banglore,Lemon Tea,129,70
01-Apr-21,B2,Banglore,Lemon Tea,201,58
01-May-21,B2,Banglore,Lemon Tea,80,-4
01-Jun-21,B2,Banglore,Lemon Tea,201,58
01-Jul-21,B2,Banglore,Lemon Tea,67,7
01-Aug-21,B2,Banglore,Lemon Tea,242,25
01-Sep-21,B2,Banglore,Lemon Tea,391,177
01-Oct-21,B2,Banglore,Lemon Tea,104,43
01-Nov-21,B2,Banglore,Lemon Tea,127,39
01-Dec-21,B2,Banglore,Lemon Tea,87,43
01-Jan-22,B2,Banglore,Lemon Tea,133,-6
01-Feb-22,B2,Banglore,Lemon Tea,190,92
01-Mar-22,B2,Banglore,Lemon Tea,80,39
01-Apr-22,B2,Banglore,Lemon Tea,135,22
01-May-22,B2,Banglore,Lemon Tea,129,19
01-Jun-22,B2,Banglore,Lemon Tea,680,367
01-Jul-22,B2,Banglore,Lemon Tea,114,40
01-Aug-22,B2,Banglore,Lemon Tea,486,240
01-Sep-22,B2,Banglore,Lemon Tea,321,171
01-Oct-22,B2,Banglore,Lemon Tea,142,-18
01-Nov-22,B2,Banglore,Lemon Tea,129,70
01-Dec-22,B2,Banglore,Lemon Tea,190,50
01-Jan-23,B2,Banglore,Lemon Tea,84,-4
01-Feb-23,B2,Banglore,Lemon Tea,190,52
01-Mar-23,B2,Banglore,Lemon Tea,65,4
01-Apr-23,B2,Banglore,Lemon Tea,242,24
01-May-23,B2,Banglore,Lemon Tea,486,232
01-Jun-23,B2,Banglore,Lemon Tea,113,47
01-Jul-23,B2,Banglore,Lemon Tea,133,42
01-Aug-23,B2,Banglore,Lemon Tea,92,45
01-Sep-23,B2,Banglore,Lemon Tea,127,-4
01-Oct-23,B2,Banglore,Lemon Tea,188,94
01-Nov-23,B2,Banglore,Lemon Tea,70,32
01-Dec-23,B2,Banglore,Lemon Tea,129,23
01-Jan-24,B2,Banglore,Lemon Tea,117,17
01-Feb-24,B2,Banglore,Lemon Tea,645,348
01-Mar-24,B2,Banglore,Lemon Tea,102,35
01-Apr-24,B2,Banglore,Lemon Tea,507,253
01-May-24,B2,Banglore,Lemon Tea,309,168
01-Jun-24,B2,Banglore,Lemon Tea,135,-21
01-Jul-24,B2,Banglore,Lemon Tea,129,70
01-Aug-24,B2,Banglore,Lemon Tea,171,46
01-Sep-24,B2,Banglore,Lemon Tea,80,-1
01-Oct-24,B2,Banglore,Lemon Tea,171,46
01-Nov-24,B2,Banglore,Lemon Tea,67,10
01-Dec-24,B2,Banglore,Lemon Tea,219,23
01-Jan-25,B2,Banglore,Lemon Tea,461,221
01-Feb-25,B2,Banglore,Lemon Tea,98,41
01-Mar-25,B2,Banglore,Lemon Tea,131,44
01-Apr-25,B2,Banglore,Lemon Tea,98,50
01-May-25,B2,Banglore,Lemon Tea,106,-10
01-Jun-25,B2,Banglore,Lemon Tea,188,92
01-Jul-25,B2,Banglore,Lemon Tea,59,25
01-Aug-25,B2,Banglore,Lemon Tea,132,26
01-Sep-25,B2,Banglore,Lemon Tea,114,17
01-Oct-25,B2,Banglore,Lemon Tea,663,363
01-Nov-25,B2,Banglore,Lemon Tea,92,28
01-Dec-25,B2,Banglore,Lemon Tea,527,265
01-Jan-26,B2,Banglore,Lemon Tea,342,188
01-Feb-26,B2,Banglore,Lemon Tea,140,-46
01-Mar-26,B2,Banglore,Lemon Tea,143,80
01-Apr-26,B2,Banglore,Lemon Tea,167,44
01-May-26,B2,Banglore,Lemon Tea,81,0
01-Jun-26,B2,Banglore,Lemon Tea,167,44
01-Jul-26,B2,Banglore,Lemon Tea,69,11
01-Aug-26,B2,Banglore,Lemon Tea,262,35
01-Sep-26,B2,Banglore,Lemon Tea,474,229
01-Oct-26,B2,Banglore,Lemon Tea,98,41
01-Nov-26,B2,Banglore,Lemon Tea,155,58
01-Dec-26,B2,Banglore,Lemon Tea,106,55
01-Jan-21,H1,Hyderabad,Lemon Tea,94,-14
01-Feb-21,H1,Hyderabad,Lemon Tea,197,99
01-Mar-21,H1,Hyderabad,Lemon Tea,56,22
01-Apr-21,H1,Hyderabad,Lemon Tea,132,26
01-May-21,H1,Hyderabad,Lemon Tea,114,15
01-Jun-21,H1,Hyderabad,Lemon Tea,786,536
01-Jul-21,H1,Hyderabad,Lemon Tea,84,26
01-Aug-21,H1,Hyderabad,Lemon Tea,562,283
01-Sep-21,H1,Hyderabad,Lemon Tea,373,207
01-Oct-21,H1,Hyderabad,Lemon Tea,167,-17
01-Nov-21,H1,Hyderabad,Lemon Tea,143,80
01-Dec-21,H1,Hyderabad,Lemon Tea,167,44
01-Jan-22,H1,Hyderabad,Lemon Tea,81,0
01-Feb-22,H1,Hyderabad,Lemon Tea,167,43
01-Mar-22,H1,Hyderabad,Lemon Tea,74,14
01-Apr-22,H1,Hyderabad,Lemon Tea,294,44
01-May-22,H1,Hyderabad,Lemon Tea,562,287
01-Jun-22,H1,Hyderabad,Lemon Tea,93,37
01-Jul-22,H1,Hyderabad,Lemon Tea,159,61
01-Aug-22,H1,Hyderabad,Lemon Tea,98,51
01-Sep-22,H1,Hyderabad,Lemon Tea,88,-14
01-Oct-22,H1,Hyderabad,Lemon Tea,119,54
01-Nov-22,H1,Hyderabad,Lemon Tea,55,22
01-Dec-22,H1,Hyderabad,Lemon Tea,139,28
01-Jan-23,H1,Hyderabad,Lemon Tea,108,12
01-Feb-23,H1,Hyderabad,Lemon Tea,647,316
01-Mar-23,H1,Hyderabad,Lemon Tea,84,26
01-Apr-23,H1,Hyderabad,Lemon Tea,672,344
01-May-23,H1,Hyderabad,Lemon Tea,373,208
01-Jun-23,H1,Hyderabad,Lemon Tea,138,-57
01-Jul-23,H1,Hyderabad,Lemon Tea,153,87
01-Aug-23,H1,Hyderabad,Lemon Tea,159,39
01-Sep-23,H1,Hyderabad,Lemon Tea,85,1
01-Oct-23,H1,Hyderabad,Lemon Tea,159,39
01-Nov-23,H1,Hyderabad,Lemon Tea,89,21
01-Dec-23,H1,Hyderabad,Lemon Tea,314,47
01-Jan-24,H1,Hyderabad,Lemon Tea,463,225
01-Feb-24,H1,Hyderabad,Lemon Tea,154,73
01-Mar-24,H1,Hyderabad,Lemon Tea,159,61
01-Apr-24,H1,Hyderabad,Lemon Tea,117,62
01-May-24,H1,Hyderabad,Lemon Tea,134,-3
01-Jun-24,H1,Hyderabad,Lemon Tea,141,64
01-Jul-24,H1,Hyderabad,Lemon Tea,77,34
01-Aug-24,H1,Hyderabad,Lemon Tea,159,36
01-Sep-24,H1,Hyderabad,Lemon Tea,109,9
01-Oct-24,H1,Hyderabad,Lemon Tea,577,137
01-Nov-24,H1,Hyderabad,Lemon Tea,114,42
01-Dec-24,H1,Hyderabad,Lemon Tea,582,291
01-Jan-25,H1,Hyderabad,Lemon Tea,318,171
01-Feb-25,H1,Hyderabad,Lemon Tea,123,-65
01-Mar-25,H1,Hyderabad,Lemon Tea,134,74
01-Apr-25,H1,Hyderabad,Lemon Tea,160,36
01-May-25,H1,Hyderabad,Lemon Tea,97,3
01-Jun-25,H1,Hyderabad,Lemon Tea,160,37
01-Jul-25,H1,Hyderabad,Lemon Tea,77,12
01-Aug-25,H1,Hyderabad,Lemon Tea,238,24
01-Sep-25,H1,Hyderabad,Lemon Tea,412,191
01-Oct-25,H1,Hyderabad,Lemon Tea,149,70
01-Nov-25,H1,Hyderabad,Lemon Tea,148,50
01-Dec-25,H1,Hyderabad,Lemon Tea,127,70
01-Jan-26,H1,Hyderabad,Lemon Tea,130,-7
01-Feb-26,H1,Hyderabad,Lemon Tea,96,40
01-Mar-26,H1,Hyderabad,Lemon Tea,70,30
01-Apr-26,H1,Hyderabad,Lemon Tea,134,24
